"","V1","FBL_number","No_FBL","FBL"
"1","aaeR",0,0,1
"2","adiY",2,0,1
"3","agrB",0,0,1
"4","allS",0,0,1
"5","alpA",0,0,1
"6","alsR",0,0,1
"7","ameF",0,0,1
"8","arcZ",2,0,1
"9","argP",1,0,1
"10","arrS",1,0,1
"11","arsR",0,0,1
"12","asflhD",0,0,1
"13","atoC",0,0,1
"14","azuR",0,0,1
"15","baeR",0,0,1
"16","basR",0,0,1
"17","bglG",0,0,1
"18","birA",0,0,1
"19","bluR",0,0,1
"20","btsR",0,0,1
"21","C0293",0,0,1
"22","cecR",0,0,1
"23","chbR",0,0,1
"24","citR",0,0,1
"25","cpxQ",0,0,1
"26","cra",21,0,1
"27","csqR",0,0,1
"28","cyaR",31,0,1
"29","cynR",0,0,1
"30","decR",0,0,1
"31","deoR",0,0,1
"32","dgoR",0,0,1
"33","dhaR",0,0,1
"34","dicF",0,0,1
"35","dpiA",0,0,1
"36","dsdC",0,0,1
"37","dsrA",29,0,1
"38","ebgR",0,0,1
"39","envR",0,0,1
"40","envY",0,0,1
"41","fhlA",0,0,1
"42","fimR2",0,0,1
"43","fimZ",0,0,1
"44","fnrS",0,0,1
"45","frlR",0,0,1
"46","gadW",18,0,1
"47","gadY",20,0,1
"48","gatR",0,0,1
"49","gcvA",0,0,1
"50","glaR",0,0,1
"51","glmZ",0,0,1
"52","glnZ",0,0,1
"53","glpR",0,0,1
"54","glrR",0,0,1
"55","gntR",0,0,1
"56","hicB",0,0,1
"57","higA",1,0,1
"58","higB",1,0,1
"59","hipA",1,0,1
"60","hprR",0,0,1
"61","hupB",2,0,1
"62","hyfR",0,0,1
"63","hypT",0,0,1
"64","ihfA",68,0,1
"65","ihfB",78,0,1
"66","ilvY",0,0,1
"67","istR",0,0,1
"68","kdgR",0,0,1
"69","lacI",0,0,1
"70","leuO",15,0,1
"71","lsrR",0,0,1
"72","lysR",0,0,1
"73","malH",0,0,1
"74","matA",0,0,1
"75","mazE",1,0,1
"76","mazF",1,0,1
"77","mcaS",0,0,1
"78","mcbR",0,0,1
"79","mgrR",0,0,1
"80","micC",0,0,1
"81","micF",58,0,1
"82","micL",0,0,1
"83","mlc",0,0,1
"84","mngR",0,0,1
"85","mntR",0,0,1
"86","modE",0,0,1
"87","mprA",0,0,1
"88","mqsA",10,0,1
"89","mraZ",0,0,1
"90","murR",0,0,1
"91","nagC",0,0,1
"92","nanR",0,0,1
"93","nemR",0,0,1
"94","nfeR",0,0,1
"95","nikR",0,0,1
"96","nimR",0,0,1
"97","nsrR",0,0,1
"98","ohsC",0,0,1
"99","omrA",1,0,1
"100","omrB",1,0,1
"101","oxyS",13,0,1
"102","paaX",0,0,1
"103","pgrR",0,0,1
"104","plaR",0,0,1
"105","ptrR",0,0,1
"106","punR",0,0,1
"107","puuR",0,0,1
"108","pyrR",0,0,1
"109","qseB",4,0,1
"110","racR",0,0,1
"111","ralA",0,0,1
"112","rcdA",0,0,1
"113","rclR",0,0,1
"114","rcnR",0,0,1
"115","rhaR",0,0,1
"116","rseX",0,0,1
"117","rspR",0,0,1
"118","rtcR",0,0,1
"119","rutR",8,0,1
"120","rybB",0,0,1
"121","rydC",0,0,1
"122","sdhX",0,0,1
"123","sdsN",0,0,1
"124","sdsR",0,0,1
"125","selB",0,0,1
"126","sgrR",0,0,1
"127","sgrS",1,0,1
"128","sibC",0,0,1
"129","spf",0,0,1
"130","sraG",0,0,1
"131","srsR",0,0,1
"132","stfZ",0,0,1
"133","sutR",0,0,1
"134","sxy",0,0,1
"135","symR",0,0,1
"136","tdcR",0,0,1
"137","thrS",0,0,1
"138","torR",10,0,1
"139","treR",0,0,1
"140","trpR",0,0,1
"141","tyrR",0,0,1
"142","uhpA",0,0,1
"143","uidR",0,0,1
"144","uxuR",1,0,1
"145","xapR",0,0,1
"146","xylR",0,0,1
"147","xynR",0,0,1
"148","ycjW",0,0,1
"149","ydeO",9,0,1
"150","yeiL",0,0,1
"151","yiaU",0,0,1
"152","yidZ",0,0,1
"153","yjjQ",0,0,1
"154","yoeB",1,0,1
"155","zur",0,0,1
"156","rnhA",0,0,1
"157","minD",0,0,1
"158","emrE",0,0,1
"159","mrcB",0,0,1
"160","dnaQ",0,0,1
"161","minE",0,0,1
"162","ffh",0,0,1
"163","minC",0,0,1
"164","ffs",0,0,1
"165","dnaC",0,0,1
"166","ppa",0,0,1
"167","dosP",0,0,1
"168","mdfA",0,0,1
"169","ggt",0,0,1
"170","vsr",0,0,1
"171","glnE",0,0,1
"172","mutH",0,0,1
"173","dxr",0,0,1
"174","secM",0,0,1
"175","clcA",0,0,1
"176","pgsA",0,0,1
"177","mug",0,0,1
"178","mnmE",0,0,1
"179","topB",0,0,1
"180","rcsC",0,0,1
"181","mrdB",0,0,1
"182","clsA",0,0,1
"183","gldA",0,0,1
"184","menD",0,0,1
"185","truA",0,0,1
"186","rppH",0,0,1
"187","dnaT",0,0,1
"188","rodZ",0,0,1
"189","cyaY",0,0,1
"190","recE",0,0,1
"191","maeB",0,0,1
"192","hokC",0,0,1
"193","ftsP",0,0,1
"194","murJ",0,0,1
"195","ushA",0,0,1
"196","fre",0,0,1
"197","panE",0,0,1
"198","btuC",0,0,1
"199","tag",0,0,1
"200","insO",0,0,1
"201","hemC",0,0,1
"202","murB",0,0,1
"203","proA",0,0,1
"204","nfi",0,0,1
"205","lit",0,0,1
"206","hemG",0,0,1
"207","trmL",0,0,1
"208","rcsF",0,0,1
"209","mcrA",0,0,1
"210","recT",0,0,1
"211","zapA",0,0,1
"212","aes",0,0,1
"213","endA",0,0,1
"214","lolE",0,0,1
"215","lplA",0,0,1
"216","kup",0,0,1
"217","cybC",0,0,1
"218","lolD",0,0,1
"219","rlmN",0,0,1
"220","yicR",0,0,1
"221","ftsB",0,0,1
"222","nadK",0,0,1
"223","barA",0,0,1
"224","guaC",0,0,1
"225","mog",0,0,1
"226","ptrB",0,0,1
"227","matP",0,0,1
"228","pbpC",0,0,1
"229","etk",0,0,1
"230","uhpC",0,0,1
"231","epmA",0,0,1
"232","lpxM",0,0,1
"233","ldcA",0,0,1
"234","tsaD",0,0,1
"235","solA",0,0,1
"236","rusA",0,0,1
"237","cobB",0,0,1
"238","pdxB",0,0,1
"239","folB",0,0,1
"240","yajL",0,0,1
"241","nagZ",0,0,1
"242","lptE",0,0,1
"243","dacD",0,0,1
"244","fcl",0,0,1
"245","basS",0,0,1
"246","tesB",0,0,1
"247","trkG",0,0,1
"248","yggX",0,0,1
"249","gpp",0,0,1
"250","gdx",0,0,1
"251","macB",0,0,1
"252","cnu",0,0,1
"253","sapD",0,0,1
"254","rlmA",0,0,1
"255","xanQ",0,0,1
"256","rlmH",0,0,1
"257","emtA",0,0,1
"258","gmm",0,0,1
"259","tusA",0,0,1
"260","opgB",0,0,1
"261","djlA",0,0,1
"262","sdhE",0,0,1
"263","plsC",0,0,1
"264","bcr",0,0,1
"265","torS",0,0,1
"266","mdtK",0,0,1
"267","fsaA",0,0,1
"268","mnmC",0,0,1
"269","clcB",0,0,1
"270","truD",0,0,1
"271","ygdG",0,0,1
"272","rbbA",0,0,1
"273","zapB",0,0,1
"274","yaaW",0,0,1
"275","csdE",0,0,1
"276","trmB",0,0,1
"277","gpr",0,0,1
"278","kefF",0,0,1
"279","gmhB",0,0,1
"280","ltaE",0,0,1
"281","cpsB",0,0,1
"282","selU",0,0,1
"283","radA",0,0,1
"284","ybfF",0,0,1
"285","rhsC",0,0,1
"286","rlmL",0,0,1
"287","pinE",0,0,1
"288","rsmE",0,0,1
"289","rsmB",0,0,1
"290","qorA",0,0,1
"291","icdC",0,0,1
"292","yajQ",0,0,1
"293","sfmD",0,0,1
"294","quuD",0,0,1
"295","cmoA",0,0,1
"296","gmd",0,0,1
"297","wcaJ",0,0,1
"298","mepS",0,0,1
"299","menH",0,0,1
"300","queC",0,0,1
"301","yqiK",0,0,1
"302","ubiD",0,0,1
"303","lpoB",0,0,1
"304","rlmB",0,0,1
"305","tamA",0,0,1
"306","aslA",0,0,1
"307","yfcU",0,0,1
"308","hokA",0,0,1
"309","insH1",0,0,1
"310","hscC",0,0,1
"311","btuR",0,0,1
"312","tsaB",0,0,1
"313","eutL",0,0,1
"314","yfgM",0,0,1
"315","zupT",0,0,1
"316","kduD",0,0,1
"317","bglA",0,0,1
"318","arpA",0,0,1
"319","insF1",0,0,1
"320","insE1",0,0,1
"321","lptG",0,0,1
"322","ynaI",0,0,1
"323","rimL",0,0,1
"324","ydfT",0,0,1
"325","hldE",0,0,1
"326","mtgA",0,0,1
"327","tsaC",0,0,1
"328","hemE",0,0,1
"329","dtpC",0,0,1
"330","ytjC",0,0,1
"331","mak",0,0,1
"332","cydX",0,0,1
"333","insB1",0,0,1
"334","yddE",0,0,1
"335","thpR",0,0,1
"336","insC1",0,0,1
"337","rlpA",0,0,1
"338","ybhA",0,0,1
"339","gsiB",0,0,1
"340","rhsE",0,0,1
"341","cmoB",0,0,1
"342","yehB",0,0,1
"343","ptsP",0,0,1
"344","yqiG",0,0,1
"345","diaA",0,0,1
"346","glmM",0,0,1
"347","elbB",0,0,1
"348","rhtC",0,0,1
"349","folM",0,0,1
"350","gloB",0,0,1
"351","insC2",0,0,1
"352","mmuM",0,0,1
"353","pncA",0,0,1
"354","insC3",0,0,1
"355","qseG",0,0,1
"356","insC4",0,0,1
"357","plsY",0,0,1
"358","eptC",0,0,1
"359","yjaA",0,0,1
"360","rluF",0,0,1
"361","tamB",0,0,1
"362","insC6",0,0,1
"363","citT",0,0,1
"364","ybaZ",0,0,1
"365","rluB",0,0,1
"366","ydeT",0,0,1
"367","torZ",0,0,1
"368","ybgQ",0,0,1
"369","wzxC",0,0,1
"370","pdeN",0,0,1
"371","syd",0,0,1
"372","dtpD",0,0,1
"373","bcsA",0,0,1
"374","ghrB",0,0,1
"375","yidJ",0,0,1
"376","yidA",0,0,1
"377","tldE",0,0,1
"378","lptF",0,0,1
"379","yaaA",0,0,1
"380","dedD",0,0,1
"381","ybcF",0,0,1
"382","paoA",0,0,1
"383","rimO",0,0,1
"384","mepK",0,0,1
"385","kilR",0,0,1
"386","opgD",0,0,1
"387","nudL",0,0,1
"388","cpsG",0,0,1
"389","eutR",0,0,1
"390","mdtH",0,0,1
"391","marC",0,0,1
"392","yggS",0,0,1
"393","yhaC",0,0,1
"394","rlmG",0,0,1
"395","lpoA",0,0,1
"396","insJ",0,0,1
"397","yiaY",0,0,1
"398","ahr",0,0,1
"399","acpH",0,0,1
"400","glvG",0,0,1
"401","satP",0,0,1
"402","zapD",0,0,1
"403","djlC",0,0,1
"404","ldtA",0,0,1
"405","clsB",0,0,1
"406","amiD",0,0,1
"407","mlaA",0,0,1
"408","gfcE",0,0,1
"409","nudJ",0,0,1
"410","yciO",0,0,1
"411","rnm",0,0,1
"412","zntB",0,0,1
"413","pdxI",0,0,1
"414","rsxG",0,0,1
"415","dmlA",0,0,1
"416","plaP",0,0,1
"417","dgcE",0,0,1
"418","setB",0,0,1
"419","yejE",0,0,1
"420","yejF",0,0,1
"421","flk",0,0,1
"422","ypdF",0,0,1
"423","wbbI",0,0,1
"424","yhdE",0,0,1
"425","pdeK",0,0,1
"426","adeQ",0,0,1
"427","alsK",0,0,1
"428","ttcA",0,0,1
"429","trmO",0,0,1
"430","yehH",0,0,1
"431","ghxQ",0,0,1
"432","cutC",0,0,1
"433","nfrA",0,0,1
"434","glsB",0,0,1
"435","rsfS",0,0,1
"436","djlB",0,0,1
"437","sapC",0,0,1
"438","valZ",0,0,1
"439","gstB",0,0,1
"440","zapC",0,0,1
"441","ycfH",0,0,1
"442","nagK",0,0,1
"443","adhP",0,0,1
"444","cspF",0,0,1
"445","rsxD",0,0,1
"446","rsxA",0,0,1
"447","menI",0,0,1
"448","pdeD",0,0,1
"449","yedK",0,0,1
"450","yedA",0,0,1
"451","yedI",0,0,1
"452","wcaM",0,0,1
"453","asmA",0,0,1
"454","rlmI",0,0,1
"455","mliC",0,0,1
"456","eutK",0,0,1
"457","eutD",0,0,1
"458","eutM",0,0,1
"459","yfiH",0,0,1
"460","nhoA",0,0,1
"461","tldD",0,0,1
"462","setC",0,0,1
"463","yjjB",0,0,1
"464","rmuC",0,0,1
"465","dgcP",0,0,1
"466","insL1",0,0,1
"467","yadK",0,0,1
"468","yagG",0,0,1
"469","yaeI",0,0,1
"470","paoD",0,0,1
"471","ybcJ",0,0,1
"472","wbbH",0,0,1
"473","sfmH",0,0,1
"474","elyC",0,0,1
"475","yacG",0,0,1
"476","cvrA",0,0,1
"477","tmcA",0,0,1
"478","msrC",0,0,1
"479","ydiN",0,0,1
"480","ydiF",0,0,1
"481","fadK",0,0,1
"482","ydjZ",0,0,1
"483","yfaL",0,0,1
"484","yegT",0,0,1
"485","eutE",0,0,1
"486","fetA",0,0,1
"487","eamB",0,0,1
"488","nudK",0,0,1
"489","ygbN",0,0,1
"490","tcdA",0,0,1
"491","guaD",0,0,1
"492","rpnA",0,0,1
"493","hsrA",0,0,1
"494","bioP",0,0,1
"495","yihP",0,0,1
"496","yihY",0,0,1
"497","yijE",0,0,1
"498","thiK",0,0,1
"499","yjdN",0,0,1
"500","ydaE",0,0,1
"501","yjhF",0,0,1
"502","rttR",0,0,1
"503","yhdP",0,0,1
"504","ydbA",0,0,1
"505","yjjJ",0,0,1
"506","yafJ",0,0,1
"507","rayT",0,0,1
"508","lafU",0,0,1
"509","paoC",0,0,1
"510","yahJ",0,0,1
"511","tusE",0,0,1
"512","mdlA",0,0,1
"513","ybiR",0,0,1
"514","pptA",0,0,1
"515","yfaV",0,0,1
"516","rhmD",0,0,1
"517","racC",0,0,1
"518","rlhA",0,0,1
"519","fdrA",0,0,1
"520","dmlR",0,0,1
"521","mepM",0,0,1
"522","nudI",0,0,1
"523","elfD",0,0,1
"524","pdeA",0,0,1
"525","eutN",0,0,1
"526","yfiM",0,0,1
"527","abpB",0,0,1
"528","prfH",0,0,1
"529","dgcF",0,0,1
"530","yqiJ",0,0,1
"531","prkB",0,0,1
"532","rsmD",0,0,1
"533","rlmJ",0,0,1
"534","yfaU",0,0,1
"535","htrL",0,0,1
"536","yiaB",0,0,1
"537","yicC",0,0,1
"538","yidK",0,0,1
"539","yidX",0,0,1
"540","yihN",0,0,1
"541","yihR",0,0,1
"542","hrpA",0,0,1
"543","hemX",0,0,1
"544","frwD",0,0,1
"545","yjbI",0,0,1
"546","kptA",0,0,1
"547","ubiJ",0,0,1
"548","btsS",0,0,1
"549","insX",0,0,1
"550","ldrB",0,0,1
"551","yeeL",0,0,1
"552","ylbE",0,0,1
"553","cydH",0,0,1
"554","yneO",0,0,1
"555","mokC",0,0,1
"556","eaeH",0,0,1
"557","ybbJ",0,0,1
"558","ybdO",0,0,1
"559","opgE",0,0,1
"560","ybhK",0,0,1
"561","roxA",0,0,1
"562","dusC",0,0,1
"563","ycbF",0,0,1
"564","gfcD",0,0,1
"565","cspH",0,0,1
"566","ymfR",0,0,1
"567","ydgA",0,0,1
"568","ydjE",0,0,1
"569","ydjK",0,0,1
"570","yecM",0,0,1
"571","hprS",0,0,1
"572","torY",0,0,1
"573","wcaD",0,0,1
"574","wbbK",0,0,1
"575","wcaK",0,0,1
"576","wcaI",0,0,1
"577","trhP",0,0,1
"578","yejK",0,0,1
"579","yfbS",0,0,1
"580","epmC",0,0,1
"581","anmK",0,0,1
"582","yfdR",0,0,1
"583","yfeW",0,0,1
"584","opgC",0,0,1
"585","sseB",0,0,1
"586","hcaT",0,0,1
"587","ygbM",0,0,1
"588","rlmD",0,0,1
"589","ygeO",0,0,1
"590","actS",0,0,1
"591","yqhA",0,0,1
"592","ubiK",0,0,1
"593","ecpC",0,0,1
"594","yfjT",0,0,1
"595","afuC",0,0,1
"596","yahD",0,0,1
"597","tusB",0,0,1
"598","yhhI",0,0,1
"599","bcsQ",0,0,1
"600","yibF",0,0,1
"601","yicL",0,0,1
"602","yidH",0,0,1
"603","yidG",0,0,1
"604","trpT",0,0,1
"605","ompL",0,0,1
"606","yjdF",0,0,1
"607","queG",0,0,1
"608","yjfJ",0,0,1
"609","tabA",0,0,1
"610","yjtD",0,0,1
"611","gfcB",0,0,1
"612","rzoD",0,0,1
"613","rzoR",0,0,1
"614","ryfA",0,0,1
"615","ygaQ",0,0,1
"616","ydfJ",0,0,1
"617","rpnC",0,0,1
"618","yagH",0,0,1
"619","ppnP",0,0,1
"620","ybgP",0,0,1
"621","ybbA",0,0,1
"622","ybaP",0,0,1
"623","ybaM",0,0,1
"624","ybcN",0,0,1
"625","hcxA",0,0,1
"626","etp",0,0,1
"627","ybfG",0,0,1
"628","perR",0,0,1
"629","ybiA",0,0,1
"630","gsiA",0,0,1
"631","gsiC",0,0,1
"632","gsiD",0,0,1
"633","ybjO",0,0,1
"634","ratA",0,0,1
"635","mltG",0,0,1
"636","paoB",0,0,1
"637","sieB",0,0,1
"638","smrA",0,0,1
"639","ydiK",0,0,1
"640","ydjX",0,0,1
"641","yiaC",0,0,1
"642","yedP",0,0,1
"643","wcaL",0,0,1
"644","wcaC",0,0,1
"645","yehP",0,0,1
"646","nupX",0,0,1
"647","ypdE",0,0,1
"648","eutP",0,0,1
"649","eutQ",0,0,1
"650","eutT",0,0,1
"651","yfhH",0,0,1
"652","afuB",0,0,1
"653","ygcR",0,0,1
"654","yqcE",0,0,1
"655","yqeI",0,0,1
"656","ygeL",0,0,1
"657","pbl",0,0,1
"658","mocA",0,0,1
"659","ygfF",0,0,1
"660","yggL",0,0,1
"661","yghU",0,0,1
"662","rcbA",0,0,1
"663","ybfB",0,0,1
"664","eutJ",0,0,1
"665","agaA",0,0,1
"666","yraI",0,0,1
"667","rsmI",0,0,1
"668","tusD",0,0,1
"669","yhhL",0,0,1
"670","yhhJ",0,0,1
"671","yhhH",0,0,1
"672","yhjY",0,0,1
"673","yidI",0,0,1
"674","yidR",0,0,1
"675","hemY",0,0,1
"676","frvX",0,0,1
"677","frvR",0,0,1
"678","frvB",0,0,1
"679","yjcE",0,0,1
"680","mdtO",0,0,1
"681","mdtP",0,0,1
"682","yjgL",0,0,1
"683","insG",0,0,1
"684","ecpB",0,0,1
"685","yjhE",0,0,1
"686","yjiG",0,0,1
"687","uacT",0,0,1
"688","yedD",0,0,1
"689","ypdI",0,0,1
"690","ymgF",0,0,1
"691","yicS",0,0,1
"692","yjiV",0,0,1
"693","rdlC",0,0,1
"694","yedN",0,0,1
"695","rdlA",0,0,1
"696","rdlB",0,0,1
"697","insZ",0,0,1
"698","yoeA",0,0,1
"699","ypfM",0,0,1
"700","sokA",0,0,1
"701","ybfI",0,0,1
"702","ythA",0,0,1
"703","yjhY",0,0,1
"704","rzoQ",0,0,1
"705","ibsA",0,0,1
"706","ibsB",0,0,1
"707","ibsE",0,0,1
"708","eyeA",0,0,1
"709","yohP",0,0,1
"710","yoaK",0,0,1
"711","yoaJ",0,0,1
"712","yjhR",0,0,1
"713","yaaI",0,0,1
"714","lfhA",0,0,1
"715","ykfC",0,0,1
"716","sfmF",0,0,1
"717","yaiI",0,0,1
"718","ybbD",0,0,1
"719","fetB",0,0,1
"720","ybeF",0,0,1
"721","cobC",0,0,1
"722","pxpC",0,0,1
"723","ybgD",0,0,1
"724","gloC",0,0,1
"725","ycbX",0,0,1
"726","yceO",0,0,1
"727","yceF",0,0,1
"728","yfjS",0,0,1
"729","ycfT",0,0,1
"730","ymfA",0,0,1
"731","ymfJ",0,0,1
"732","tfaE",0,0,1
"733","tfaP",0,0,1
"734","ycfK",0,0,1
"735","yghE",0,0,1
"736","rzpR",0,0,1
"737","ydbH",0,0,1
"738","rem",0,0,1
"739","ynfL",0,0,1
"740","rsxC",0,0,1
"741","tqsA",0,0,1
"742","rsxB",0,0,1
"743","ydaY",0,0,1
"744","ydjG",0,0,1
"745","mmuP",0,0,1
"746","letA",0,0,1
"747","yecN",0,0,1
"748","yfcS",0,0,1
"749","yfdS",0,0,1
"750","drpB",0,0,1
"751","cbeA",0,0,1
"752","cbtA",0,0,1
"753","tmaR",0,0,1
"754","wbbJ",0,0,1
"755","yehC",0,0,1
"756","yegW",0,0,1
"757","yehA",0,0,1
"758","yohD",0,0,1
"759","elaD",0,0,1
"760","fryA",0,0,1
"761","fumE",0,0,1
"762","yfeN",0,0,1
"763","yfeH",0,0,1
"764","yfjZ",0,0,1
"765","truC",0,0,1
"766","rlmC",0,0,1
"767","yahC",0,0,1
"768","ecpD",0,0,1
"769","yqgE",0,0,1
"770","yggI",0,0,1
"771","yggM",0,0,1
"772","ygjQ",0,0,1
"773","ypjC",0,0,1
"774","yhcF",0,0,1
"775","tusC",0,0,1
"776","php",0,0,1
"777","yhgN",0,0,1
"778","yhiL",0,0,1
"779","intE",0,0,1
"780","ysaA",0,0,1
"781","yidP",0,0,1
"782","rarD",0,0,1
"783","yigF",0,0,1
"784","frvA",0,0,1
"785","rhaM",0,0,1
"786","yiiX",0,0,1
"787","ptsA",0,0,1
"788","fsaB",0,0,1
"789","yijF",0,0,1
"790","ycfL",0,0,1
"791","mdtN",0,0,1
"792","yjeO",0,0,1
"793","yjfI",0,0,1
"794","paeA",0,0,1
"795","ybaA",0,0,1
"796","yjiS",0,0,1
"797","ykfA",0,0,1
"798","yjhQ",0,0,1
"799","fryC",0,0,1
"800","ubiV",0,0,1
"801","yaaY",0,0,1
"802","pmrR",0,0,1
"803","ypdJ",0,0,1
"804","topAI",0,0,1
"805","ghoT",0,0,1
"806","agrA",0,0,1
"807","rydB",0,0,1
"808","yigE",0,0,1
"809","ycgH",0,0,1
"810","sraB",0,0,1
"811","yedS",0,0,1
"812","wbbL",0,0,1
"813","yjgX",0,0,1
"814","yehK",0,0,1
"815","ymjB",0,0,1
"816","ydgU",0,0,1
"817","yqcG",0,0,1
"818","yqeL",0,0,1
"819","yqfG",0,0,1
"820","yobI",0,0,1
"821","yoeI",0,0,1
"822","yaaJ",0,0,1
"823","yadL",0,0,1
"824","insB3",0,0,1
"825","gfcC",0,0,1
"826","yahI",0,0,1
"827","insB4",0,0,1
"828","yfhR",0,0,1
"829","ylbH",0,0,1
"830","ybbP",0,0,1
"831","yncI",0,0,1
"832","ybcO",0,0,1
"833","ninE",0,0,1
"834","ybcL",0,0,1
"835","tfaD",0,0,1
"836","tfaX",0,0,1
"837","ybcH",0,0,1
"838","insD1",0,0,1
"839","yceM",0,0,1
"840","ygcG",0,0,1
"841","yaiP",0,0,1
"842","pxpA",0,0,1
